EVCEO-EVVN,20-06-2012 00:03:46,19-06-2012 23:57:25,381,-1,1
EVCEO-EVVN,20-06-2012 00:04:38,19-06-2012 23:57:35,423,-1,1
EVCEO-EVVN,20-06-2012 00:04:55,19-06-2012 23:58:30,385,-1,1
EVCEO-EVVN,20-06-2012 00:18:22,20-06-2012 00:10:12,490,-1,1
EVCEO-EVVN,20-06-2012 00:19:25,20-06-2012 00:13:28,357,-1,2
EVCEO-EVVN,20-06-2012 00:19:27,20-06-2012 00:13:37,350,-1,1
EVCEO-EVVN,20-06-2012 00:19:29,20-06-2012 00:11:51,458,-1,1
EVCEO-EVVN,20-06-2012 00:20:48,20-06-2012 00:16:07,281,-1,2
EVCEO-EVVN,20-06-2012 00:23:13,20-06-2012 00:17:26,347,-1,1
EVCEO-EVVN,20-06-2012 00:23:23,20-06-2012 00:11:02,741,-1,3
EVCEO-EVVN,20-06-2012 00:24:33,20-06-2012 00:16:34,479,-1,1
EVCEO-EVVN,20-06-2012 00:24:37,20-06-2012 00:18:50,347,-1,1
EVCEO-EVVN,20-06-2012 00:25:54,20-06-2012 00:20:10,344,-1,2
EVCEO-EVVN,20-06-2012 00:26:20,20-06-2012 00:20:11,369,-1,1
EVCEO-EVVN,20-06-2012 00:27:12,20-06-2012 00:21:31,341,-1,1
EVCEO-EVVN,20-06-2012 00:28:15,19-06-2012 23:55:22,1973,-1,2
EVCEO-EVVN,20-06-2012 00:28:33,20-06-2012 00:22:20,373,-1,1
EVCEO-EVVN,20-06-2012 00:28:40,20-06-2012 00:22:35,365,-1,1
EVCEO-EVVN,20-06-2012 00:28:55,20-06-2012 00:21:58,417,-1,1
EVCEO-EVVN,20-06-2012 00:29:43,20-06-2012 00:23:00,403,-1,1
EVCEO-EVVN,20-06-2012 00:30:22,20-06-2012 00:23:04,438,-1,1
EVCEO-EVVN,20-06-2012 00:31:16,20-06-2012 00:22:29,527,-1,1
EVCEO-EVVN,20-06-2012 00:33:46,20-06-2012 00:26:32,434,-1,1
EVCEO-EVVN,20-06-2012 00:33:49,20-06-2012 00:26:44,425,-1,1
EVCEO-EVVN,20-06-2012 00:34:06,20-06-2012 00:25:49,497,-1,1
EVCEO-EVVN,20-06-2012 00:35:07,20-06-2012 00:28:49,378,-1,1
EVCEO-EVVN,20-06-2012 00:35:32,20-06-2012 00:27:12,500,-1,1
EVCEO-EVVN,20-06-2012 00:35:37,20-06-2012 00:27:42,475,-1,1
EVCEO-EVVN,20-06-2012 00:36:25,20-06-2012 00:21:37,888,-1,2
EVCEO-EVVN,20-06-2012 00:36:43,20-06-2012 00:27:29,554,-1,2
EVCEO-EVVN,20-06-2012 00:37:58,20-06-2012 00:31:35,383,-1,1
EVCEO-EVVN,20-06-2012 00:38:17,20-06-2012 00:30:43,454,-1,1
EVCEO-EVVN,20-06-2012 00:39:25,20-06-2012 00:32:48,397,-1,2
EVCEO-EVVN,20-06-2012 00:39:26,20-06-2012 00:29:38,588,-1,1
EVCEO-EVVN,20-06-2012 00:39:41,20-06-2012 00:31:24,497,-1,1
EVCEO-EVVN,20-06-2012 00:40:50,20-06-2012 00:33:42,428,-1,-1
EVCEO-EVVN,20-06-2012 00:40:52,20-06-2012 00:34:38,374,-1,1
EVCEO-EVVN,20-06-2012 00:40:57,20-06-2012 00:34:11,406,-1,1
EVCEO-EVVN,20-06-2012 00:44:25,20-06-2012 00:34:29,596,-1,2
EVCEO-EVVN,20-06-2012 00:44:34,20-06-2012 00:28:57,937,-1,1
EVCEO-EVVN,20-06-2012 00:46:03,20-06-2012 00:38:18,465,-1,2
EVCEO-EVVN,20-06-2012 00:48:58,20-06-2012 00:41:22,456,-1,2
EVCEO-EVVN,20-06-2012 00:50:20,20-06-2012 00:09:45,2435,-1,2
EVCEO-EVVN,20-06-2012 00:53:48,20-06-2012 00:47:18,390,-1,2
EVCEO-EVVN,20-06-2012 00:53:49,20-06-2012 00:47:15,394,-1,1
EVCEO-EVVN,20-06-2012 00:55:26,20-06-2012 00:48:32,414,-1,1
EVCEO-EVVN,20-06-2012 00:57:49,20-06-2012 00:50:26,443,-1,2
EVCEO-EVVN,20-06-2012 00:58:11,20-06-2012 00:51:17,414,-1,1
EVCEO-EVVN,20-06-2012 00:58:13,20-06-2012 00:50:44,449,-1,1
EVCEO-EVVN,20-06-2012 00:58:14,20-06-2012 00:52:03,371,-1,4
EVCEO-EVVN,20-06-2012 00:58:16,20-06-2012 00:51:10,426,-1,5
EVCEO-EVVN,20-06-2012 00:59:16,20-06-2012 00:53:13,363,-1,1
EVCEO-EVVN,20-06-2012 00:59:31,20-06-2012 00:53:16,375,-1,1
EVCEO-EVVN,20-06-2012 01:00:55,20-06-2012 00:54:36,379,-1,1
EVCEO-EVVN,20-06-2012 01:01:58,20-06-2012 00:54:40,438,-1,1
EVCEO-EVVN,20-06-2012 01:03:13,20-06-2012 00:56:03,430,-1,-1
EVCEO-EVVN,20-06-2012 01:05:50,20-06-2012 00:58:49,421,-1,2
EVCEO-EVVN,20-06-2012 01:05:57,20-06-2012 00:59:56,361,-1,2
EVCEO-EVVN,20-06-2012 01:06:17,20-06-2012 00:57:12,545,-1,1
EVCEO-EVVN,20-06-2012 01:07:44,20-06-2012 00:36:31,1873,-1,4
EVCEO-EVVN,20-06-2012 01:07:48,20-06-2012 00:59:42,486,-1,2
EVCEO-EVVN,20-06-2012 01:08:21,20-06-2012 01:02:38,343,-1,2
EVCEO-EVVN,20-06-2012 01:08:23,20-06-2012 01:02:51,332,-1,1
EVCEO-EVVN,20-06-2012 01:10:11,20-06-2012 01:03:38,393,-1,1
EVCEO-EVVN,20-06-2012 01:11:04,20-06-2012 01:04:23,401,-1,2
EVCEO-EVVN,20-06-2012 01:11:34,20-06-2012 01:04:39,415,-1,2
EVCEO-EVVN,20-06-2012 01:12:33,20-06-2012 01:05:08,445,-1,2
EVCEO-EVVN,20-06-2012 01:13:05,20-06-2012 01:05:31,454,-1,1
EVCEO-EVVN,20-06-2012 01:14:11,20-06-2012 01:06:46,445,-1,1
EVCEO-EVVN,20-06-2012 01:15:05,20-06-2012 01:09:59,306,-1,2
EVCEO-EVVN,20-06-2012 01:15:50,20-06-2012 01:07:53,477,-1,1
EVCEO-EVVN,20-06-2012 01:16:37,20-06-2012 01:08:30,487,-1,1
EVCEO-EVVN,20-06-2012 01:17:47,20-06-2012 01:11:53,354,-1,1
EVCEO-EVVN,20-06-2012 01:17:50,20-06-2012 01:11:50,360,-1,1
EVCEO-EVVN,20-06-2012 01:17:56,20-06-2012 01:11:12,404,-1,2
EVCEO-EVVN,20-06-2012 01:19:22,20-06-2012 01:10:46,516,-1,1
EVCEO-EVVN,20-06-2012 01:21:54,20-06-2012 01:14:02,472,-1,1
EVCEO-EVVN,20-06-2012 01:22:16,20-06-2012 01:14:57,439,-1,-1
EVCEO-EVVN,20-06-2012 01:23:06,20-06-2012 01:17:22,344,-1,1
EVCEO-EVVN,20-06-2012 01:23:23,20-06-2012 01:15:43,460,-1,1
EVCEO-EVVN,20-06-2012 01:23:25,20-06-2012 01:15:38,467,-1,1
EVCEO-EVVN,20-06-2012 01:23:29,20-06-2012 01:17:17,372,-1,1
EVCEO-EVVN,20-06-2012 01:25:53,20-06-2012 01:18:38,435,-1,1
EVCEO-EVVN,20-06-2012 01:28:20,20-06-2012 01:21:57,383,-1,1
EVCEO-EVVN,20-06-2012 01:28:29,20-06-2012 01:21:15,434,-1,2
EVCEO-EVVN,20-06-2012 01:28:44,20-06-2012 01:22:11,393,-1,1
EVCEO-EVVN,20-06-2012 01:30:20,20-06-2012 01:22:29,471,-1,1
EVCEO-EVVN,20-06-2012 01:30:23,20-06-2012 01:23:05,438,-1,1
EVCEO-EVVN,20-06-2012 01:32:42,20-06-2012 01:24:28,494,-1,1
EVCEO-EVVN,20-06-2012 01:33:11,20-06-2012 01:25:14,477,-1,1
EVCEO-EVVN,20-06-2012 01:33:15,20-06-2012 01:25:58,437,-1,1
EVCEO-EVVN,20-06-2012 01:33:19,20-06-2012 01:06:01,1638,-1,2
EVCEO-EVVN,20-06-2012 01:38:03,20-06-2012 01:30:42,441,-1,2
EVCEO-EVVN,20-06-2012 01:38:17,20-06-2012 01:27:05,672,-1,1
EVCEO-EVVN,20-06-2012 01:39:09,20-06-2012 01:32:30,399,-1,2
EVCEO-EVVN,20-06-2012 01:39:13,20-06-2012 01:32:32,401,-1,1
EVCEO-EVVN,20-06-2012 01:39:33,20-06-2012 01:32:33,420,-1,1
EVCEO-EVVN,20-06-2012 01:40:33,20-06-2012 01:33:10,443,-1,1
EVCEO-EVVN,20-06-2012 01:41:56,20-06-2012 01:35:15,401,-1,1
EVCEO-EVVN,20-06-2012 01:43:04,20-06-2012 01:36:48,376,-1,1
EVCEO-EVVN,20-06-2012 01:43:06,20-06-2012 01:36:07,419,-1,1
EVCEO-EVVN,20-06-2012 01:43:08,20-06-2012 01:36:39,389,-1,1
EVCEO-EVVN,20-06-2012 01:43:17,20-06-2012 01:37:23,354,-1,2
EVCEO-EVVN,20-06-2012 01:44:26,20-06-2012 01:38:14,372,-1,1
EVCEO-EVVN,20-06-2012 01:44:35,20-06-2012 01:35:49,526,-1,1
EVCEO-EVVN,20-06-2012 01:45:43,20-06-2012 01:40:08,335,-1,1
EVCEO-EVVN,20-06-2012 01:45:46,20-06-2012 01:40:16,330,-1,1
EVCEO-EVVN,20-06-2012 01:45:55,20-06-2012 01:39:53,362,-1,1
EVCEO-EVVN,20-06-2012 01:47:24,20-06-2012 01:19:10,1694,-1,1
EVCEO-EVVN,20-06-2012 01:48:58,20-06-2012 01:41:57,421,-1,1
EVCEO-EVVN,20-06-2012 01:49:02,20-06-2012 01:42:25,397,-1,1
EVCEO-EVVN,20-06-2012 01:50:06,20-06-2012 01:42:35,451,-1,2
EVCEO-EVVN,20-06-2012 01:51:17,20-06-2012 01:43:57,440,-1,1
EVCEO-EVVN,20-06-2012 01:51:18,20-06-2012 01:44:06,432,-1,1
EVCEO-EVVN,20-06-2012 01:51:23,20-06-2012 01:44:40,403,-1,1
EVCEO-EVVN,20-06-2012 01:51:37,20-06-2012 01:44:46,411,-1,1
EVCEO-EVVN,20-06-2012 01:54:01,20-06-2012 01:47:08,413,-1,1
EVCEO-EVVN,20-06-2012 01:54:07,20-06-2012 01:46:31,456,-1,2
EVCEO-EVVN,20-06-2012 01:54:08,20-06-2012 01:47:13,415,-1,1
EVCEO-EVVN,20-06-2012 01:56:58,20-06-2012 01:49:49,429,-1,1
EVCEO-EVVN,20-06-2012 01:57:47,20-06-2012 01:52:21,326,-1,1
EVCEO-EVVN,20-06-2012 01:57:51,20-06-2012 01:52:21,330,-1,1
EVCEO-EVVN,20-06-2012 01:57:57,20-06-2012 01:50:47,430,-1,2
EVCEO-EVVN,20-06-2012 01:58:05,20-06-2012 01:51:06,419,-1,1
EVCEO-EVVN,20-06-2012 01:59:03,20-06-2012 01:52:14,409,-1,2
EVCEO-EVVN,20-06-2012 01:59:09,20-06-2012 01:52:17,412,-1,1
EVCEO-EVVN,20-06-2012 01:59:19,20-06-2012 01:52:28,411,-1,1
EVCEO-EVVN,20-06-2012 02:05:49,20-06-2012 01:59:46,363,-1,1
EVCEO-EVVN,20-06-2012 02:07:13,20-06-2012 02:00:44,389,-1,1
EVCEO-EVVN,20-06-2012 02:09:10,20-06-2012 02:01:15,475,-1,1
EVCEO-EVVN,20-06-2012 02:09:53,20-06-2012 02:02:44,429,-1,1
EVCEO-EVVN,20-06-2012 02:09:57,20-06-2012 02:02:40,437,-1,1
EVCEO-EVVN,20-06-2012 02:10:14,20-06-2012 02:01:11,543,-1,1
EVCEO-EVVN,20-06-2012 02:11:49,20-06-2012 02:03:48,481,-1,1
EVCEO-EVVN,20-06-2012 02:13:50,20-06-2012 02:06:21,449,-1,1
EVCEO-EVVN,20-06-2012 02:15:16,20-06-2012 02:08:17,419,-1,1
EVCEO-EVVN,20-06-2012 02:16:42,20-06-2012 02:10:18,384,-1,1
EVCEO-EVVN,20-06-2012 02:19:11,20-06-2012 02:12:29,402,-1,1
EVCEO-EVVN,20-06-2012 02:20:41,20-06-2012 02:13:44,417,-1,1
EVCEO-EVVN,20-06-2012 02:23:19,20-06-2012 02:14:42,517,-1,1
EVCEO-EVVN,20-06-2012 02:23:45,20-06-2012 02:16:23,442,-1,2
EVCEO-EVVN,20-06-2012 02:27:06,20-06-2012 02:20:29,397,-1,1
EVCEO-EVVN,20-06-2012 02:28:30,20-06-2012 02:23:01,329,-1,1
EVCEO-EVVN,20-06-2012 02:32:34,20-06-2012 02:26:44,350,-1,1
EVCEO-EVVN,20-06-2012 02:35:16,20-06-2012 02:28:50,386,-1,2
EVCEO-EVVN,20-06-2012 02:35:41,20-06-2012 02:27:48,473,-1,2
EVCEO-EVVN,20-06-2012 02:35:50,20-06-2012 02:27:55,475,-1,1
EVCEO-EVVN,20-06-2012 02:40:44,20-06-2012 02:34:21,383,-1,1
EVCEO-EVVN,20-06-2012 02:41:48,20-06-2012 02:36:11,337,-1,2
